,0,1,2,3,4,5,6,7
100,1612971900.0,2816638.6960000005,44339.44,44408.26,43737.5,44030.7375,1.0044595736887971,1.0
101,1612972800.0,2530826.177,44537.175,44571.42,43827.7,44361.86,1.0027306401899088,1.0
102,1612973700.0,2183641.068,44658.79,44729.13,44500.0,44534.395,0.9991282791136974,0.0
103,1612974600.0,1335559.007,44619.86,44717.85,44404.74,44663.25,1.0027850826963598,1.0
104,1612975500.0,1468210.7759999996,44744.13,44868.8575,44484.8425,44620.445,0.9957340772968432,0.0
105,1612976400.0,948225.8825,44553.255,44781.93,44472.965,44744.135,1.0051531588432765,1.0
106,1612977300.0,980869.6034,44782.845,44785.465,44450.7225,44553.255,1.0045812185447351,1.0
107,1612978200.0,1204391.656,44988.005,45016.94,44782.845,44782.845,0.999492309116619,0.0
108,1612979100.0,911301.5677,44965.165,45056.8975,44904.445,44990.345,0.9988690133795796,0.0
109,1612980000.0,1285551.353,44914.31,45151.50625,44907.605,44966.22,1.002255628551346,1.0
110,1612980900.0,1030985.623,45015.62,45178.2275,44797.67,44915.51,0.9974940920507148,0.0
111,1612981800.0,702677.8983,44902.815,45093.73,44875.53,45016.345,1.0041864858584033,1.0
112,1612982700.0,788163.5447,45090.8,45145.40875,44882.65,44901.315,0.9930863945638576,0.0
113,1612983600.0,1033254.821,44779.06,45179.4775,44606.64,45086.21,0.9978286725983084,0.0
114,1612984500.0,1396039.414,44681.83,45027.36,44462.2,44779.06,1.0109463958839644,1.0
115,1612985400.0,775274.2522,45170.935,45188.67,44673.63125,44681.255,1.0004376708164222,1.0
116,1612986300.0,621246.4221,45190.705,45227.145,45077.705,45172.085,0.9971606993075234,0.0
117,1612987200.0,605714.3964,45062.395,45230.7575,45017.345,45190.81,0.9961444015569968,0.0
118,1612988100.0,781139.2919,44888.6525,45072.07,44834.55,45063.935,0.9946909188240836,0.0
119,1612989000.0,897024.6119,44650.335,44942.58,44634.455,44888.6525,0.9979597017581168,0.0
120,1612989900.0,1032723.998,44559.235,44733.73,44418.82,44642.375,0.9995075094983116,0.0
